customer_id,date,item,sales,cost,region,payment,stars
960,30/09/2023,Webcam,422.18,156.18,Querétaro,TDC,5
268,30/09/2023,Cinta adhesiva,884.26,201.58,Nayarit,TDC,4
989,01/10/2023,Lámpara de escritorio,516.53,175,Querétaro,TDC,2
708,01/10/2023,Agenda,862.6,209.28,Coahuila,TDC,3
751,01/10/2023,Regleta de enchufes,529.92,182.55,Colima,TDC,2
719,01/10/2023,Cinta métrica,400.41,30.23,Querétaro,TDC,3
20,01/10/2023,Teclado,550.32,44.08,Querétaro,TDC,4
875,01/10/2023,Marcadores,809.74,218.33,Tlaxcala,TDC,3
953,01/10/2023,Sellos,763.5,58.64,Nuevo León,TDD,3
740,01/10/2023,Perforadora,931.08,181.52,Baja California,TDD,5
691,02/10/2023,Bolígrafos,895.2,22.43,Coahuila,Efectivo,4
158,02/10/2023,Regleta de enchufes,410.66,184.5,Aguascalientes,Efectivo,2
469,02/10/2023,Desinfectante de manos,803,215.78,Colima,Efectivo,2
412,02/10/2023,Limpia pantallas,215.33,280.19,Morelos,Efectivo,5
318,02/10/2023,Cinta métrica,319.42,185.5,Ciudad de México,TDC,2
662,02/10/2023,Escritorio,444.8,211.71,Tlaxcala,TDC,2
469,02/10/2023,Lámpara de escritorio,538.78,199.36,Durango,TDD,5
556,02/10/2023,Mouse pad,794.17,40.13,Hidalgo,TDD,3
427,03/10/2023,Guillotina para papel,301.4,182.03,Hidalgo,Efectivo,3
38,03/10/2023,Grapas,534.03,242.66,Colima,Efectivo,5
476,03/10/2023,Silla de oficina,518.74,204.87,Colima,Efectivo,5
759,03/10/2023,Carpeta de archivos,406.25,215.35,Ciudad de México,TDC,3
234,03/10/2023,Tijeras,412.45,248.75,Coahuila,TDC,4
549,03/10/2023,Diccionario,718.43,103.94,Tlaxcala,TDC,2
61,03/10/2023,Papel Bond,845.33,280.59,Coahuila,TDC,5
253,03/10/2023,Carpeta de archivos,296.61,197.92,Coahuila,TDD,4
250,04/10/2023,Teclado,400.95,292.79,Nuevo León,Efectivo,4
496,04/10/2023,Guillotina para papel,676.24,37.71,Colima,TDC,5
56,04/10/2023,Tóner de impresora,948.85,144.92,Nuevo León,TDC,5
926,04/10/2023,Papelera,765.17,168.39,Ciudad de México,TDC,4
804,04/10/2023,Lámpara de escritorio,290.58,288.4,Nuevo León,TDD,5
141,04/10/2023,Papel Bond,439.47,234.89,Tlaxcala,TDD,4
889,04/10/2023,Almohadilla para sellos,234.7,89.89,Nayarit,TDD,2
391,04/10/2023,Papel Bond,669.05,28.04,Nayarit,TDD,4
127,05/10/2023,Cuaderno,745.22,71.97,Querétaro,Efectivo,3
756,05/10/2023,Agenda,692.01,246.33,Guanajuato,TDC,2
999,05/10/2023,Tijeras,511.85,56.83,Tlaxcala,TDC,2
156,05/10/2023,Marcadores,906.5,5.64,Guanajuato,TDC,2
278,05/10/2023,Grapas,955.02,218.83,Baja California,TDC,5
221,05/10/2023,Almohadilla para sellos,319.21,61.06,Baja California,TDD,3
469,05/10/2023,Tóner de impresora,953.12,166.35,Colima,TDD,5
797,05/10/2023,Diccionario,769.77,260.38,Nuevo León,TDD,3
681,06/10/2023,Limpia pantallas,715.39,32.83,Querétaro,TDC,4
148,06/10/2023,Mouse pad,492.39,285.5,Ciudad de México,TDC,5
206,06/10/2023,Papelera,969.45,139.35,Durango,TDD,5
949,06/10/2023,Carpeta de archivos,898.92,188.14,Puebla,TDD,5
853,06/10/2023,Silla de oficina,630.99,272.43,Nuevo León,TDD,2
331,06/10/2023,Papelera,883.24,82.54,Coahuila,TDD,3
191,06/10/2023,Cuaderno,970.18,79.06,Puebla,TDD,2
773,06/10/2023,Engrapadora,348.61,186.85,Guanajuato,TDD,5
584,07/10/2023,Regleta de enchufes,355.05,139.62,Morelos,Efectivo,5
94,07/10/2023,Tóner de impresora,341.17,207.81,Nayarit,TDC,4
579,07/10/2023,Regleta de enchufes,913.43,277.2,Puebla,TDC,2
919,07/10/2023,Sellos,643.53,267.77,Jalisco,TDD,2
890,07/10/2023,Cinta métrica,825.83,49.87,Nuevo León,TDD,5
528,07/10/2023,Almohadilla para sellos,742.66,98.28,Morelos,TDD,2
873,07/10/2023,Papelera,763.99,93.41,Querétaro,TDD,4
685,07/10/2023,Lámpara de escritorio,933.48,280.3,Baja California,TDD,3
889,08/10/2023,Silla de oficina,689.83,117.7,Ciudad de México,Efectivo,4
90,08/10/2023,Papel Bond,925.86,270.03,Tlaxcala,Efectivo,4
748,08/10/2023,Papel Bond,956.75,237.29,Durango,Efectivo,4
99,08/10/2023,Escritorio,374.37,235.31,Querétaro,TDC,3
913,08/10/2023,Extensión eléctrica,814.86,29.87,Hidalgo,TDC,5
149,08/10/2023,Extensión eléctrica,709.34,173.72,Estado de México,TDC,3
340,08/10/2023,Almohadilla para sellos,231.73,55.02,Puebla,TDD,5
355,08/10/2023,Tijeras,795.84,160.2,Querétaro,TDD,5
611,09/10/2023,Cinta adhesiva,601.9,44.59,Jalisco,Efectivo,2
270,09/10/2023,Lámpara de escritorio,526.06,45.38,Coahuila,Efectivo,4
987,09/10/2023,Cuaderno,457.65,267.07,Colima,TDC,4
640,09/10/2023,Calendario de escritorio,831.52,75.19,Baja California,TDC,2
524,09/10/2023,Silla de oficina,392.35,262.98,Nuevo León,TDC,2
344,09/10/2023,Calendario de escritorio,813.35,152.78,Guanajuato,TDC,5
337,09/10/2023,Organizador de escritorio,772.85,147.05,Nuevo León,TDD,4
33,09/10/2023,Lápices,643.76,51.52,Ciudad de México,TDD,3
721,10/10/2023,Pegamento,479.92,32.46,Guanajuato,Efectivo,3
122,10/10/2023,Teclado,264.52,106.07,Durango,Efectivo,4
23,10/10/2023,Engrapadora,434.46,28.31,Querétaro,Efectivo,5
870,10/10/2023,Cinta métrica,607.6,120.71,Puebla,TDC,4
232,10/10/2023,Papelera,677.96,154.05,Baja California,TDC,4
467,10/10/2023,Engrapadora,923.95,121.55,Querétaro,TDC,5
41,10/10/2023,Organizador de escritorio,590.64,244.38,Ciudad de México,TDD,4
480,10/10/2023,Webcam,502.58,50.03,Jalisco,TDD,2
875,11/10/2023,Clips,988.36,151.46,Nuevo León,Efectivo,2
848,11/10/2023,Mouse,561.47,289.49,Estado de México,Efectivo,5
387,11/10/2023,Agenda,711.4,165.49,Durango,TDC,5
791,11/10/2023,Limpia pantallas,831.93,51.68,Puebla,TDC,5
761,11/10/2023,Organizador de escritorio,553.47,208.4,Tlaxcala,TDC,2
39,11/10/2023,Perforadora,756.63,193.23,Morelos,TDD,3
274,11/10/2023,Cinta adhesiva,470.02,180.18,Estado de México,TDD,4
388,11/10/2023,Diccionario,633.56,54.37,Durango,TDD,5
253,12/10/2023,Guillotina para papel,704.18,7.95,Tlaxcala,Efectivo,5
391,12/10/2023,Silla de oficina,686.17,276.07,Tlaxcala,Efectivo,2
5,12/10/2023,Bolígrafos,494.03,63.02,Puebla,TDC,4
96,12/10/2023,Tijeras,241.45,120.16,Estado de México,TDC,2
145,12/10/2023,Papelera,530.59,40.88,Guanajuato,TDC,3
517,12/10/2023,Escritorio,761.81,113.32,Estado de México,TDC,3
898,12/10/2023,Limpia pantallas,474,269.42,Querétaro,TDC,5
935,12/10/2023,Engrapadora,279.39,6.93,Querétaro,TDD,4
773,13/10/2023,Marcadores,930.44,32.24,Estado de México,Efectivo,3
439,13/10/2023,Cinta adhesiva,565.53,299.24,Tlaxcala,Efectivo,5
176,13/10/2023,Perforadora,661.19,217.7,Coahuila,TDC,4
527,13/10/2023,Clips,817.71,222.63,Estado de México,TDC,5
623,13/10/2023,Corrector,956.18,299.77,Hidalgo,TDC,2
178,13/10/2023,Lápices,862.74,98.26,Morelos,TDC,2
988,13/10/2023,Marcadores,712.5,52.59,Aguascalientes,TDC,5
561,13/10/2023,Cinta adhesiva,374.02,163.36,Querétaro,TDD,2
248,14/10/2023,Diccionario,376.45,16.26,Aguascalientes,Efectivo,3
111,14/10/2023,Carpeta de archivos,677.02,105.77,Hidalgo,TDC,3
444,14/10/2023,Teclado,652.26,270.66,Jalisco,TDC,5
661,14/10/2023,Sobres,969.25,105.39,Aguascalientes,TDC,2
157,14/10/2023,Lápices,223.68,106.81,Baja California,TDC,2
804,14/10/2023,Engrapadora,324.68,73.39,Guanajuato,TDC,4
763,14/10/2023,Lápices,439.3,23.08,Puebla,TDD,5
233,14/10/2023,Cuaderno,713.43,55.87,Baja California,TDD,5
225,15/10/2023,Webcam,626.88,293.95,Querétaro,Efectivo,3
238,15/10/2023,Carpeta de archivos,898.51,253.91,Guanajuato,Efectivo,5
685,15/10/2023,Papelera,906.58,219.07,Puebla,TDC,4
874,15/10/2023,Escritorio,468.65,53.03,Guanajuato,TDC,5
910,15/10/2023,Escritorio,673.43,57.18,Ciudad de México,TDC,5
234,15/10/2023,Organizador de escritorio,287.4,171.32,Estado de México,TDC,4
179,15/10/2023,Notas adhesivas,289.3,79.17,Nuevo León,TDC,2
978,15/10/2023,Carpeta de archivos,905.07,56.46,Querétaro,TDC,4
38,16/10/2023,Guillotina para papel,631.82,215.5,Jalisco,Efectivo,2
673,16/10/2023,Papel Bond,901.03,157.61,Guanajuato,Efectivo,3
76,16/10/2023,Lápices,494.11,171.28,Hidalgo,TDC,3
142,16/10/2023,Cinta adhesiva,932.63,79.59,Nuevo León,TDC,4
808,16/10/2023,Clips,248.48,206.73,Durango,TDC,3
732,16/10/2023,Diccionario,254.92,264.31,Coahuila,TDC,4
584,16/10/2023,Almohadilla para sellos,299.58,141.5,Puebla,TDC,5
420,16/10/2023,Calendario de escritorio,356.64,216.01,Coahuila,TDC,3
911,17/10/2023,Calendario de escritorio,966.88,22.9,Nuevo León,Efectivo,2
943,17/10/2023,Tijeras,859.24,89.06,Aguascalientes,Efectivo,2
374,17/10/2023,Clips,822.36,185.23,Durango,Efectivo,5
427,17/10/2023,Mouse pad,953.85,202.1,Hidalgo,TDC,5
190,17/10/2023,Notas adhesivas,983.41,85.22,Aguascalientes,TDC,3
231,17/10/2023,Perforadora,971.81,173.44,Durango,TDC,5
27,17/10/2023,Lápices,257.19,74.3,Aguascalientes,TDC,5
993,17/10/2023,Papelera,758.22,12.44,Querétaro,TDD,2
159,18/10/2023,Papelera,718.46,83.76,Colima,Efectivo,5
841,18/10/2023,Sobres,387.63,92.64,Aguascalientes,Efectivo,5
959,18/10/2023,Sobres,431.09,297.96,Querétaro,Efectivo,4
875,18/10/2023,Perforadora,407.08,211.81,Estado de México,Efectivo,3
446,18/10/2023,Bolígrafos,626.95,171.49,Durango,Efectivo,4
974,18/10/2023,Marcadores,411.81,59.3,Hidalgo,TDC,5
906,18/10/2023,Mouse pad,963.96,134.29,Baja California,TDC,5
7,18/10/2023,Escritorio,747.78,77.73,Querétaro,TDD,3
414,19/10/2023,Perforadora,639.78,74.49,Hidalgo,TDC,5
421,19/10/2023,Lámpara de escritorio,921.55,137.89,Morelos,TDC,5
760,19/10/2023,Corrector,928.9,110.33,Aguascalientes,TDC,5
185,19/10/2023,Mouse,828.3,16.95,Tlaxcala,TDC,3
956,19/10/2023,Cinta métrica,352.19,25.57,Puebla,TDD,5
800,19/10/2023,Notas adhesivas,514.72,244.11,Baja California,TDD,5
679,19/10/2023,Diccionario,261.66,64.1,Tlaxcala,TDD,2
374,19/10/2023,Tóner de impresora,863,70.94,Querétaro,TDD,3
671,20/10/2023,Cinta adhesiva,578.79,98.9,Aguascalientes,Efectivo,4
317,20/10/2023,Sobres,914.97,80.36,Coahuila,TDC,5
156,20/10/2023,Cuaderno,922.31,15.25,Nayarit,TDC,5
540,20/10/2023,Organizador de escritorio,998.37,255.88,Colima,TDC,5
716,20/10/2023,Limpia pantallas,408.7,288.41,Aguascalientes,TDD,3
562,20/10/2023,Corrector,656.86,152.32,Ciudad de México,TDD,4
975,20/10/2023,Silla de oficina,669.86,253.61,Querétaro,TDD,2
208,20/10/2023,Papelera,660.62,177.3,Nuevo León,TDD,5
855,21/10/2023,Cinta adhesiva,619.97,204.47,Tlaxcala,Efectivo,3
612,21/10/2023,Clips,717.26,297.41,Jalisco,TDC,2
356,21/10/2023,Papel Bond,557.97,62.28,Durango,TDC,2
658,21/10/2023,Sellos,217.53,50.12,Tlaxcala,TDC,3
51,21/10/2023,Teclado,526.16,22.74,Querétaro,TDC,3
964,21/10/2023,Escritorio,683.13,226.13,Aguascalientes,TDD,5
843,21/10/2023,Mouse pad,482.15,196.2,Querétaro,TDD,2
785,21/10/2023,Papel Bond,561.99,156.01,Baja California,TDD,4
959,22/10/2023,Grapas,533.91,80.51,Hidalgo,Efectivo,4
576,22/10/2023,Papelera,934.63,39.26,Jalisco,Efectivo,3
341,22/10/2023,Sobres,295.8,152.77,Guanajuato,Efectivo,4
519,22/10/2023,Lápices,576.89,37.41,Querétaro,Efectivo,5
694,22/10/2023,Lápices,340.69,281.33,Nayarit,Efectivo,4
705,22/10/2023,Bolígrafos,618.12,194.07,Querétaro,TDC,2
457,22/10/2023,Pegamento,964.92,78.11,Ciudad de México,TDC,5
527,22/10/2023,Regleta de enchufes,946.2,259.89,Colima,TDD,2
801,23/10/2023,Cuaderno,903.48,106.85,Querétaro,Efectivo,5
810,23/10/2023,Mouse,674.72,242.43,Guanajuato,TDC,5
437,23/10/2023,Cinta métrica,831.61,163.46,Durango,TDC,5
918,23/10/2023,Mouse pad,782.45,270.98,Querétaro,TDC,5
905,23/10/2023,Webcam,516.29,48.66,Jalisco,TDC,2
792,23/10/2023,Cinta adhesiva,663.67,294.45,Coahuila,TDC,5
391,23/10/2023,Mouse,697.72,269.34,Puebla,TDD,2
957,23/10/2023,Mouse pad,912.16,18.43,Hidalgo,TDD,3
964,24/10/2023,Grapas,489.26,186.1,Aguascalientes,Efectivo,5
202,24/10/2023,Calendario de escritorio,772.25,8.77,Morelos,Efectivo,5
357,24/10/2023,Sobres,224.79,248.72,Puebla,TDC,3
997,24/10/2023,Calendario de escritorio,937.12,161.94,Jalisco,TDC,4
842,24/10/2023,Papelera,964,28.65,Querétaro,TDC,5
101,24/10/2023,Tóner de impresora,247.75,218.9,Tlaxcala,TDD,3
31,24/10/2023,Mouse pad,373.1,96.04,Estado de México,TDD,4
41,24/10/2023,Notas adhesivas,820.5,218.07,Puebla,TDD,4
864,25/10/2023,Desinfectante de manos,563.53,153.99,Nayarit,Efectivo,4
192,25/10/2023,Diccionario,888.04,283.33,Coahuila,Efectivo,2
324,25/10/2023,Teclado,989.29,147.69,Estado de México,TDC,3
807,25/10/2023,Marcadores,546.29,255.13,Hidalgo,TDC,5
894,25/10/2023,Almohadilla para sellos,866.3,7.04,Nayarit,TDC,5
2,25/10/2023,Almohadilla para sellos,730.39,292.2,Hidalgo,TDC,4
147,25/10/2023,Papelera,445.48,270.83,Nuevo León,TDC,5
942,25/10/2023,Agenda,226.54,24,Estado de México,TDD,3
190,26/10/2023,Regleta de enchufes,741.68,50.24,Ciudad de México,Efectivo,5
964,26/10/2023,Regleta de enchufes,493.43,199.58,Baja California,TDC,5
629,26/10/2023,Cinta métrica,779.77,108.74,Querétaro,TDC,3
208,26/10/2023,Regleta de enchufes,389.59,282.75,Colima,TDC,3
531,26/10/2023,Cuaderno,677.15,72.85,Nuevo León,TDC,4
938,26/10/2023,Perforadora,701.13,11.88,Hidalgo,TDC,4
841,26/10/2023,Tijeras,324.88,19.05,Durango,TDD,5
613,26/10/2023,Cinta métrica,714.89,180.06,Querétaro,TDD,3
22,27/10/2023,Diccionario,684.26,52.74,Tlaxcala,Efectivo,4
156,27/10/2023,Bolígrafos,844.3,118.93,Coahuila,TDC,5
464,27/10/2023,Notas adhesivas,339.15,188.46,Querétaro,TDC,2
358,27/10/2023,Mouse,367.35,139.1,Coahuila,TDC,4
8,27/10/2023,Sobres,267.21,269.87,Durango,TDD,4
790,27/10/2023,Sellos,723.17,210.7,Durango,TDD,2
342,27/10/2023,Pegamento,915.15,260.49,Nuevo León,TDD,5
35,27/10/2023,Almohadilla para sellos,491.41,290.23,Nuevo León,TDD,5
85,28/10/2023,Cinta métrica,245.58,10.88,Jalisco,Efectivo,4
159,28/10/2023,Cinta métrica,981.5,214.28,Hidalgo,TDC,5
70,28/10/2023,Agenda,668.23,264.46,Jalisco,TDC,4
539,28/10/2023,Tóner de impresora,290.71,63.55,Estado de México,TDC,5
92,28/10/2023,Papelera,529.45,46.72,Morelos,TDC,5
65,28/10/2023,Pegamento,797.19,81.74,Aguascalientes,TDD,4
59,28/10/2023,Perforadora,928.98,62.57,Hidalgo,TDD,2
984,28/10/2023,Engrapadora,684.46,128.32,Nayarit,TDD,2
412,29/10/2023,Pegamento,365.78,123.13,Nuevo León,Efectivo,5
274,29/10/2023,Regleta de enchufes,600.01,73.43,Jalisco,Efectivo,3
685,29/10/2023,Agenda,206.86,83.75,Nuevo León,Efectivo,4
846,29/10/2023,Bolígrafos,989.1,169.27,Nayarit,TDC,2
50,29/10/2023,Carpeta de archivos,357.54,157.07,Puebla,TDC,5
734,29/10/2023,Limpia pantallas,623.75,61.5,Puebla,TDD,5
766,29/10/2023,Webcam,653.96,22.42,Baja California,TDD,3
915,29/10/2023,Marcadores,713.15,143.62,Nuevo León,TDD,4
833,30/10/2023,Lámpara de escritorio,853.75,186.29,Jalisco,Efectivo,4
868,30/10/2023,Pegamento,959.26,20.19,Hidalgo,Efectivo,5
70,30/10/2023,Tóner de impresora,492.94,22.17,Puebla,TDC,5
278,30/10/2023,Papelera,586.41,182.16,Nuevo León,TDC,3
132,30/10/2023,Agenda,431.27,94.46,Baja California,TDC,4
340,30/10/2023,Lámpara de escritorio,438.21,85.55,Durango,TDC,3
324,30/10/2023,Silla de oficina,270.89,57.95,Durango,TDD,5
719,30/10/2023,Tóner de impresora,955.27,59.59,Jalisco,TDD,2
992,31/10/2023,Cinta métrica,743.36,219.93,Puebla,Efectivo,2
46,31/10/2023,Lámpara de escritorio,476.64,171.63,Nayarit,TDC,5
742,31/10/2023,Sellos,687.28,259.44,Tlaxcala,TDC,3
993,31/10/2023,Perforadora,314.06,280.18,Querétaro,TDC,5
255,31/10/2023,Silla de oficina,994.91,46.33,Colima,TDC,3
442,31/10/2023,Engrapadora,813.89,288.75,Colima,TDD,3
227,31/10/2023,Teclado,227.07,220.97,Estado de México,TDD,3
802,31/10/2023,Engrapadora,592.11,61.52,Querétaro,TDD,5
712,01/11/2023,Mouse pad,703.1,6.73,Aguascalientes,Efectivo,3
261,01/11/2023,Agenda,380.12,127.11,Nuevo León,TDC,4
749,01/11/2023,Tóner de impresora,648.65,124.04,Aguascalientes,TDC,3
682,01/11/2023,Calendario de escritorio,340.35,62.87,Querétaro,TDC,2
16,01/11/2023,Mouse pad,465.42,196.11,Durango,TDD,5
548,01/11/2023,Silla de oficina,608.9,101.88,Querétaro,TDD,3
59,01/11/2023,Regleta de enchufes,439.79,94.53,Querétaro,TDD,2
73,01/11/2023,Cuaderno,418.72,235.09,Baja California,TDD,5
749,02/11/2023,Papelera,606.88,263.61,Querétaro,Efectivo,2
307,02/11/2023,Corrector,774.1,98.54,Colima,TDC,5
664,02/11/2023,Grapas,633.15,13.24,Morelos,TDC,4
882,02/11/2023,Teclado,456.01,137.87,Colima,TDC,5
876,02/11/2023,Silla de oficina,230.57,12.38,Colima,TDC,5
558,02/11/2023,Almohadilla para sellos,719.32,222.02,Querétaro,TDD,3
401,02/11/2023,Sobres,579.81,74.34,Nayarit,TDD,5
709,02/11/2023,Diccionario,479.98,200.79,Colima,TDD,5
604,03/11/2023,Almohadilla para sellos,985.34,102.81,Jalisco,TDC,3
426,03/11/2023,Escritorio,467.85,14.3,Colima,TDC,2
81,03/11/2023,Notas adhesivas,356.38,122.08,Baja California,TDC,2
3,03/11/2023,Desinfectante de manos,945.97,181.12,Querétaro,TDC,5
878,03/11/2023,Clips,907.79,69.72,Tlaxcala,TDC,3
103,03/11/2023,Corrector,596.75,252.65,Tlaxcala,TDC,5
541,03/11/2023,Papel Bond,794.39,267.22,Puebla,TDD,3
179,03/11/2023,Tóner de impresora,858.34,208.92,Aguascalientes,TDD,5
591,04/11/2023,Escritorio,978.57,9.97,Guanajuato,Efectivo,4
318,04/11/2023,Papel Bond,884.05,275.76,Puebla,TDC,4
822,04/11/2023,Silla de oficina,860.19,188.58,Guanajuato,TDC,2
108,04/11/2023,Marcadores,201.29,103.71,Morelos,TDC,2
522,04/11/2023,Organizador de escritorio,794.39,62.62,Tlaxcala,TDC,4
590,04/11/2023,Desinfectante de manos,290.23,34.87,Guanajuato,TDC,4
617,04/11/2023,Cuaderno,943.31,247.36,Nuevo León,TDC,5
329,04/11/2023,Sellos,449.14,289.34,Aguascalientes,TDD,4
180,05/11/2023,Mouse pad,520.96,126.17,Jalisco,Efectivo,5
275,05/11/2023,Teclado,256.92,37.31,Jalisco,Efectivo,4
182,05/11/2023,Corrector,238.25,299.36,Aguascalientes,Efectivo,5
891,05/11/2023,Papel Bond,802.26,9.58,Nayarit,Efectivo,5
962,05/11/2023,Notas adhesivas,225.88,276.5,Morelos,Efectivo,5
328,05/11/2023,Agenda,570.42,133.88,Nayarit,TDC,5
953,05/11/2023,Tijeras,429.19,246.12,Baja California,TDD,2
416,05/11/2023,Mouse,413.5,91.26,Nayarit,TDD,5
55,06/11/2023,Cinta adhesiva,443.87,57.55,Durango,Efectivo,5
741,06/11/2023,Tijeras,290.67,32.13,Puebla,Efectivo,5
916,06/11/2023,Engrapadora,202.12,111.83,Querétaro,TDC,5
80,06/11/2023,Silla de oficina,506.41,114.49,Baja California,TDC,5
900,06/11/2023,Lámpara de escritorio,767.08,85.94,Estado de México,TDC,2
601,06/11/2023,Extensión eléctrica,567.89,35.69,Baja California,TDC,4
831,06/11/2023,Grapas,292.76,260.64,Morelos,TDD,3
348,06/11/2023,Papel Bond,571.81,210.78,Hidalgo,TDD,4
196,07/11/2023,Lámpara de escritorio,694.16,164.66,Jalisco,Efectivo,2
761,07/11/2023,Carpeta de archivos,668.28,165.19,Guanajuato,TDC,3
462,07/11/2023,Diccionario,245.29,48.38,Morelos,TDC,5
355,07/11/2023,Cinta métrica,846.17,104.65,Baja California,TDC,3
338,07/11/2023,Grapas,776.92,211.64,Querétaro,TDC,4
535,07/11/2023,Bolígrafos,266.73,25.65,Puebla,TDC,5
456,07/11/2023,Grapas,977.5,122.09,Coahuila,TDD,5
958,07/11/2023,Desinfectante de manos,790.7,96.45,Colima,TDD,5
130,08/11/2023,Cinta métrica,922.93,219.71,Colima,Efectivo,3
215,08/11/2023,Cinta adhesiva,324.53,40.82,Nayarit,Efectivo,2
579,08/11/2023,Regleta de enchufes,412.59,289.09,Guanajuato,TDC,5
225,08/11/2023,Cinta adhesiva,570.33,46.58,Coahuila,TDC,2
226,08/11/2023,Clips,247.82,176.23,Colima,TDC,3
315,08/11/2023,Bolígrafos,496.65,105.31,Puebla,TDC,2
275,08/11/2023,Silla de oficina,402.66,209.68,Morelos,TDC,5
215,08/11/2023,Calendario de escritorio,642.96,139.06,Colima,TDD,5
784,09/11/2023,Mouse,804.45,91.79,Jalisco,Efectivo,5
126,09/11/2023,Perforadora,352.12,270.07,Baja California,TDC,5
565,09/11/2023,Calendario de escritorio,617.21,200.28,Estado de México,TDC,3
496,09/11/2023,Escritorio,416.73,238.27,Jalisco,TDD,2
180,09/11/2023,Clips,986.57,50.96,Hidalgo,TDD,5
216,09/11/2023,Webcam,993.91,204.12,Tlaxcala,TDD,5
215,09/11/2023,Perforadora,742.28,182.87,Coahuila,TDD,5
860,09/11/2023,Tijeras,989.56,206.64,Durango,TDD,3
47,10/11/2023,Almohadilla para sellos,430.37,69.2,Tlaxcala,Efectivo,3
700,10/11/2023,Teclado,863.85,162.53,Baja California,TDC,5
731,10/11/2023,Almohadilla para sellos,477.46,89.4,Nayarit,TDC,3
263,10/11/2023,Guillotina para papel,363.59,293.89,Coahuila,TDC,5
35,10/11/2023,Teclado,786.21,26.56,Baja California,TDC,4
23,10/11/2023,Carpeta de archivos,607.2,231.63,Baja California,TDD,5
948,10/11/2023,Carpeta de archivos,379.32,112.77,Baja California,TDD,4
503,10/11/2023,Guillotina para papel,840.32,267.34,Hidalgo,TDD,4
469,11/11/2023,Teclado,320.49,191.87,Tlaxcala,Efectivo,5
824,11/11/2023,Calendario de escritorio,290.23,126.82,Hidalgo,Efectivo,4
630,11/11/2023,Tóner de impresora,434.75,5.05,Nayarit,Efectivo,3
371,11/11/2023,Mouse,555.35,298.53,Nuevo León,Efectivo,2
808,11/11/2023,Almohadilla para sellos,750.53,18.41,Querétaro,Efectivo,4
243,11/11/2023,Sellos,251.98,280.14,Querétaro,TDC,4
584,11/11/2023,Guillotina para papel,617.04,81.75,Querétaro,TDC,4
575,11/11/2023,Pegamento,597.02,106.46,Guanajuato,TDC,3
711,12/11/2023,Desinfectante de manos,447.85,63.76,Ciudad de México,TDC,4
398,12/11/2023,Grapas,557.19,10.53,Jalisco,TDC,2
450,12/11/2023,Almohadilla para sellos,210.64,98.19,Querétaro,TDC,5
730,12/11/2023,Diccionario,310.68,19.79,Querétaro,TDC,2
616,12/11/2023,Cuaderno,661.28,216.46,Morelos,TDC,4
143,12/11/2023,Agenda,721.78,183.66,Tlaxcala,TDC,4
967,12/11/2023,Cinta adhesiva,513.99,102.35,Estado de México,TDC,3
60,12/11/2023,Silla de oficina,422.78,67.9,Nayarit,TDD,3
331,13/11/2023,Organizador de escritorio,432,295.91,Tlaxcala,Efectivo,4
331,13/11/2023,Diccionario,506.4,182.88,Hidalgo,TDC,4
362,13/11/2023,Webcam,234.89,157.91,Tlaxcala,TDC,2
760,13/11/2023,Webcam,727.29,260.26,Tlaxcala,TDC,2
838,13/11/2023,Webcam,999.27,53.94,Coahuila,TDC,2
306,13/11/2023,Papelera,882.64,149.3,Morelos,TDD,2
996,13/11/2023,Lámpara de escritorio,456.18,262.48,Jalisco,TDD,4
301,13/11/2023,Guillotina para papel,544.43,168.36,Nayarit,TDD,4
677,14/11/2023,Extensión eléctrica,831.29,279.75,Ciudad de México,Efectivo,2
778,14/11/2023,Cinta adhesiva,856.85,57.92,Estado de México,Efectivo,2
356,14/11/2023,Desinfectante de manos,436.61,116.11,Querétaro,Efectivo,3
908,14/11/2023,Tóner de impresora,824.99,61.29,Guanajuato,TDC,5
683,14/11/2023,Marcadores,633.52,103.56,Morelos,TDC,2
796,14/11/2023,Marcadores,513.6,177.27,Colima,TDC,4
697,14/11/2023,Lámpara de escritorio,533.25,204.04,Hidalgo,TDC,5
487,14/11/2023,Webcam,799.76,70.88,Colima,TDD,2
795,15/11/2023,Agenda,724.61,254.89,Jalisco,Efectivo,2
387,15/11/2023,Desinfectante de manos,905.65,179,Querétaro,Efectivo,2
757,15/11/2023,Tóner de impresora,267.94,203.13,Puebla,TDC,5
859,15/11/2023,Papel Bond,741.97,72.03,Jalisco,TDC,5
45,15/11/2023,Carpeta de archivos,470.33,124.5,Morelos,TDC,3
988,15/11/2023,Carpeta de archivos,575.49,17.04,Guanajuato,TDC,5
165,15/11/2023,Extensión eléctrica,810.78,172.84,Estado de México,TDD,4
992,15/11/2023,Notas adhesivas,967.53,262.15,Coahuila,TDD,5
80,16/11/2023,Lámpara de escritorio,797.91,59.41,Querétaro,Efectivo,5
325,16/11/2023,Lápices,843.38,220.76,Morelos,Efectivo,2
25,16/11/2023,Carpeta de archivos,908.07,170.8,Querétaro,TDC,2
326,16/11/2023,Lápices,450.53,146.06,Querétaro,TDC,3
486,16/11/2023,Bolígrafos,608.49,62.59,Hidalgo,TDC,5
363,16/11/2023,Corrector,807.55,227.54,Morelos,TDC,4
598,16/11/2023,Sellos,264.81,224.29,Morelos,TDC,3
336,16/11/2023,Desinfectante de manos,924.18,72.92,Querétaro,TDD,4
614,17/11/2023,Marcadores,838.78,230.9,Puebla,Efectivo,3
